Latitude	Long 	YSIFNU
38.12221167	-122.0747544	31.93814353
38.12221093	-122.0747502	32.20583351
38.12220926	-122.0747461	32.29992718
38.12220833	-122.0747419	32.52299491
38.12220759	-122.0747378	32.8701124
38.12220593	-122.0747335	33.15708466
38.122205	-122.0747294	33.17302983
38.12220426	-122.0747244	32.69710168
38.12220259	-122.0747194	32.25137453
38.12220093	-122.0747152	32.14673788
38.12219926	-122.0747111	32.25127361
38.12219759	-122.0747061	32.00909765
38.12219667	-122.0747019	31.84966339
38.12219593	-122.0746978	31.69735821
38.12219426	-122.0746935	31.73889863
38.12219333	-122.0746894	31.8445589
38.12219259	-122.0746852	31.91100076
38.12219167	-122.0746811	32.00531873
38.12219093	-122.0746761	31.83417737
38.12219	-122.0746711	31.63000876
38.12218926	-122.0746669	31.67643269
38.12218759	-122.0746628	31.9960699
38.12218667	-122.0746578	32.31362965
38.12218593	-122.0746528	32.62865841
38.122185	-122.0746485	32.903566
38.12218426	-122.0746445	32.86174226
38.12218333	-122.0746395	32.76121045
38.12218333	-122.0746352	32.64921277
38.1221826	-122.0746311	32.38608541
38.12218167	-122.0746254	31.8413006
38.12218167	-122.0746195	31.44628584
38.12218093	-122.0746137	31.33184711
38.12218	-122.0746078	31.27063655
38.12218	-122.074602	31.18641033
38.12218	-122.0745961	31.0325741
38.12217926	-122.0745904	30.98
38.12217833	-122.0745845	30.96578698
38.12217833	-122.0745795	38.77075933
38.12217833	-122.0745737	34.36103107
38.12217833	-122.0745678	30.72676547
38.12217833	-122.0745628	31.82196495
38.12217833	-122.0745578	33.22532558
38.12217833	-122.0745521	32.23297162
38.12217833	-122.0745461	31.66678803
38.12217833	-122.0745411	31.57062849
38.12217833	-122.0745354	31.1279305
38.12217833	-122.0745295	30.93378557
38.12217833	-122.0745245	30.75309855
38.12217833	-122.0745195	30.60275782
38.12217833	-122.0745145	30.33691585
38.12217833	-122.0745095	30.01648074
38.12217833	-122.0745045	29.83495473
38.12217907	-122.0744995	29.82197432
38.12218	-122.0744937	29.77129224
38.12218	-122.0744878	29.75735217
38.12218	-122.0744821	29.62005046
38.12218074	-122.0744761	29.56262054
38.12218167	-122.0744711	29.75221957
38.12218167	-122.0744654	29.97554192
38.12218167	-122.0744595	29.93353538
38.1221824	-122.0744545	38.26331017
38.12218333	-122.0744487	33.7768258
38.12218407	-122.0744428	26.94480183
38.122185	-122.0744378	28.50735307
38.122185	-122.0744321	28.27939648
38.122185	-122.0744261	28.06256051
38.122185	-122.0744204	27.97216528
38.12218573	-122.0744137	28.1233002
38.12218667	-122.0744071	28.19754323
38.12218667	-122.0744011	28.43426489
38.12218667	-122.0743954	28.60084635
38.12218667	-122.0743895	28.74376341
38.12218667	-122.0743845	28.81798912
38.12218667	-122.0743795	28.87566913
38.1221874	-122.0743745	28.86712464
38.12218833	-122.0743687	29.15027507
38.1221876	-122.0743628	29.21704276
38.12218667	-122.0743578	29.11800665
38.1221874	-122.0743521	28.92104638
38.12218833	-122.0743461	28.78537337
38.12218833	-122.0743404	28.81394904
38.12218833	-122.0743345	39.66200504
38.12218833	-122.0743287	40.70213023
38.12218833	-122.0743228	33.63149721
38.12218833	-122.0743178	31.85313914
38.12218833	-122.0743121	33.48946487
38.12218833	-122.0743061	35.00928912
38.12218833	-122.0743011	35.2475801
38.1221876	-122.0742961	35.6677064
38.12218667	-122.0742904	36.78438243
38.1221874	-122.0742845	37.4286436
38.1221876	-122.0742795	37.35714428
38.1221874	-122.0742737	37.1447137
38.12218833	-122.0742678	36.96596394
38.12218833	-122.0742621	36.56668872
38.12218833	-122.0742561	35.93991147
38.1221876	-122.0742504	35.25314972
38.12218667	-122.0742445	35.15763439
38.12218667	-122.0742395	43.76682711
38.12218594	-122.0742337	43.81315022
38.122185	-122.0742278	44.92781095
38.122185	-122.0742221	41.64094425
38.122185	-122.0742161	38.19572292
38.12218427	-122.0742111	38.90147767
38.12218333	-122.0742054	37.88821383
38.1221826	-122.0741995	37.31050441
38.12218167	-122.0741937	36.73403565
38.12218167	-122.0741878	36.20622299
38.12218094	-122.0741821	35.81069819
38.12217927	-122.0741761	35.1646987
38.12217833	-122.0741711	34.41314348
38.1221776	-122.0741661	34.24560961
38.12217667	-122.0741604	34.28071914
38.12217594	-122.0741545	34.15948119
38.122175	-122.0741495	34.24439573
38.122175	-122.0741445	34.19633751
38.12217427	-122.0741395	34.18819834
38.12217333	-122.0741352	33.66443098
38.1221726	-122.0741311	33.32790845
38.12217094	-122.0741261	33.06577791
38.12217	-122.0741204	32.76415984
38.12216927	-122.0741145	32.45373521
38.12216761	-122.0741095	32.1598741
38.12216667	-122.0741052	32.07682439
38.12216594	-122.0741012	32.48537493
38.12216427	-122.0740962	32.47014564
38.12216333	-122.0740912	31.99992114
38.12216261	-122.0740862	31.70128771
38.12216094	-122.0740819	31.57637911
38.12216	-122.0740778	31.20821695
38.12215927	-122.0740728	31.07288412
38.12215761	-122.0740678	30.93395377
38.12215594	-122.0740628	30.77533152
38.122155	-122.0740578	30.69941774
38.12215427	-122.0740528	31.12064783
38.12215261	-122.0740478	39.08255064
38.12215094	-122.0740428	34.31048557
38.12214927	-122.0740378	34.05546669
38.12214761	-122.0740335	34.12501335
38.12214667	-122.0740295	32.5352314
38.12214594	-122.0740245	30.98963187
38.12214427	-122.0740195	30.26616609
38.12214333	-122.0740145	29.97472186
38.12214261	-122.0740095	30.83953014
38.12214094	-122.0740045	30.79264733
38.12213927	-122.0739995	30.3732588
38.12213761	-122.0739945	30.09480385
38.12213594	-122.0739895	30.31002478
38.12213427	-122.0739838	30.42771627
38.12213261	-122.0739785	33.36330765
38.12213167	-122.0739745	39.65848215
38.12213094	-122.0739695	34.6775809
38.12212928	-122.0739645	32.59820841
38.12212833	-122.0739595	33.42088281
38.12212761	-122.0739545	34.45040953
38.12212594	-122.0739495	34.94668621
38.12212355	-122.0739445	34.69394873
38.12212094	-122.073938	34.65
38.12211855	-122.0739297	32.82550365
38.12211667	-122.0739221	33.51880314
38.12211594	-122.0739147	28.96017979
38.12211428	-122.0739071	28.39050008
38.12211189	-122.0739004	28.65596001
38.12210855	-122.0738959	28.85795629
38.1221045	-122.073895	29.30496812
38.12210094	-122.0738928	29.59054459
38.1221	-122.0738871	30.0107551
38.12209855	-122.0738812	30.26457108
38.12209522	-122.0738769	30.80666939
38.12209333	-122.0738721	30.85215642
38.12209189	-122.0738669	30.51045526
38.12209	-122.0738621	30.37156005
38.12209	-122.0738554	30.37792537
38.12208928	-122.0738481	30.24535428
38.12208906	-122.0738397	30.19404009
38.12209072	-122.0738307	30.28904044
38.12209167	-122.0738221	30.27294818
38.12209094	-122.0738154	30.22484514
38.12209072	-122.0738081	30.34662396
38.12209022	-122.0738004	41.37485219
38.12208833	-122.0737959	35.7977489
38.12208761	-122.0737928	32.72049726
38.1220845	-122.0737886	29.66832875
38.12208167	-122.0737838	30.12814141
38.12208095	-122.0737771	29.57939427
38.12208072	-122.0737712	29.9770076
38.12208239	-122.0737654	31.14592355
38.12208405	-122.0737602	31.55252576
38.122085	-122.0737562	31.99315153
38.12208284	-122.0737512	32.60926294
38.12208144	-122.0737476	33.00070857
38.12208333	-122.0737438	33.3804336
38.12208189	-122.0737378	34.0749657
38.12207856	-122.0737343	39.7535943
38.12207523	-122.073729	35.56000917
38.12207117	-122.0737205	31.59994501
38.12206761	-122.0737138	31.0970346
38.12206667	-122.0737078	31.52658831
38.12206595	-122.0737021	32.49175203
38.12206356	-122.0736947	34.4542373
38.12206023	-122.0736871	35.59924007
38.12205833	-122.0736819	35.85717027
38.12205833	-122.0736778	36.34797764
38.12205761	-122.0736736	36.72727492
38.12205739	-122.0736695	37.11657682
38.12205833	-122.0736659	37.00821655
38.12205761	-122.0736628	36.67948874
38.12205667	-122.0736586	36.35790724
38.12205595	-122.0736545	36.06583119
38.12205428	-122.0736509	35.77543687
38.12205261	-122.0736471	35.61777912
38.12205167	-122.0736405	35.6954549
38.12205167	-122.0736331	35.90919112
38.1220531	-122.073624	35.96761142
38.12205572	-122.0736147	35.8078883
38.12205523	-122.0736093	35.62810757
38.12205333	-122.0736069	35.56262034
38.12205262	-122.0736036	35.15777126
38.12205095	-122.0735988	34.5453845
38.12204928	-122.0735936	33.79967971
38.12204762	-122.0735902	33.4718461
38.12204595	-122.0735855	33.31552651
38.12204357	-122.0735788	33.46432261
38.12204167	-122.0735728	33.33477595
38.12204095	-122.0735693	33.12687838
38.12204072	-122.0735655	33.12
38.12204095	-122.0735581	33.07150174
38.12204	-122.073549	32.73003273
38.12204072	-122.0735398	32.33092209
38.12204238	-122.0735336	31.7647832
38.12204405	-122.0735288	31.11597422
38.12204357	-122.0735229	30.68974649
38.12204238	-122.0735157	30.77781639
38.12204405	-122.0735079	36.07922264
38.12204572	-122.0735021	38.24006718
38.12204738	-122.0734969	37.21916664
38.12204833	-122.0734936	37.35737966
38.12204619	-122.0734895	37.25165191
38.12204262	-122.073486	35.68169965
38.12204381	-122.0734807	36.92427154
38.12204595	-122.0734736	37.26639704
38.12204428	-122.0734717	35.79424193
38.12204333	-122.0734688	35.51221091
38.12204119	-122.0734614	36.32440036
38.12203833	-122.0734545	36.69798016
38.12203833	-122.0734488	48.2027693
38.12203762	-122.0734443	45.29807937
38.12203738	-122.0734433	45.71941532
38.1220369	-122.0734398	32.98
38.12203643	-122.0734321	30.60194511
38.12203833	-122.0734233	32.03228282
38.12203833	-122.0734167	36.52496017
38.12203905	-122.0734152	37.74725054
38.12204071	-122.0734105	40.8812591
38.12204238	-122.0734024	39.61892552
38.12204333	-122.0733938	40.69091957
38.12204405	-122.0733864	39.75076426
38.12204571	-122.0733788	39.82208894
38.12204667	-122.0733729	39.97811784
38.12204667	-122.0733686	39.12750869
38.12204738	-122.073366	39.62737423
38.12204762	-122.0733614	40.06165905
38.12204738	-122.0733545	39.60076426
38.12204691	-122.073351	39.63119948
38.12204571	-122.0733471	39.1964616
38.12204738	-122.0733405	38.57932991
38.12204833	-122.0733381	38.12091071
38.12204762	-122.0733393	37.75974075
38.12204738	-122.0733362	37.73171224
38.12204976	-122.0733326	37.07111699
38.12205309	-122.0733295	36.75768988
38.12205927	-122.0733267	36.3361402
38.12206998	-122.0733245	35.5859157
38.12208307	-122.0733181	35.16931752
38.12209594	-122.0733091	35.11912917
38.12210665	-122.0732969	34.27115516
38.12211689	-122.0732812	34.04038213
38.1221238	-122.0732646	34.04050008
38.12212596	-122.0732465	33.7936229
38.12212571	-122.0732265	33.4150775
38.12212667	-122.0732036	33.53349378
38.12212667	-122.0731777	33.76179171
38.12212453	-122.0731513	36.79528086
38.12212238	-122.0731236	32.84904185
38.12212333	-122.0730948	30.01936597
38.12212262	-122.0730625	33.62029279
38.12212025	-122.0730284	35.97766984
38.1221162	-122.0729941	34.32140605
38.1221112	-122.072958	34.87126394
38.1221062	-122.072918	34.67747031
38.12210049	-122.0728773	33.95426701
38.12209312	-122.0728363	33.89638757
38.1220862	-122.0727935	34.51783744
38.12207979	-122.0727468	35.11921287
38.12207145	-122.0726987	35.22232664
38.1220617	-122.0726452	34.63305333
38.12205145	-122.0725861	34.21772372
38.12204099	-122.0725233	33.88729136
38.12202908	-122.0724552	33.73320089
38.12201908	-122.0723838	34.04512746
38.12200766	-122.0723069	33.9828387
38.12199575	-122.0722232	34.01927663
38.12198504	-122.0721337	33.97536244
38.12197267	-122.0720403	33.5767827
38.12196146	-122.0719449	34.0773844
38.12195242	-122.0718458	34.66400332
38.121941	-122.0717437	34.79517138
38.12192909	-122.071638	34.35537392
38.12191909	-122.0715314	33.95344836
38.12190979	-122.0714226	33.90747424
38.12190146	-122.0713109	34.21
38.12189384	-122.0711993	34.22117802
38.12188717	-122.0710855	34.33825291
38.12188192	-122.0709695	34.2809657
38.12187646	-122.0708545	33.84756972
38.12186955	-122.0707381	33.50171124
38.12186455	-122.0706212	33.35526917
38.12185813	-122.0705048	33.67834013
38.12185192	-122.0703872	33.43273818
38.12184717	-122.0702684	33.05868137
38.12184051	-122.0701461	32.83739729
38.12183455	-122.070022	32.60110369
38.12182884	-122.0698956	32.36828061
38.12182218	-122.0697659	32.66094878
38.12181551	-122.0696335	33.01066415
38.12180884	-122.0695002	32.9730916
38.12180218	-122.0693655	33.36874452
38.12179622	-122.0692295	33.62617465
38.12179122	-122.0690931	33.73161041
38.12178692	-122.0689527	33.50884484
38.12178359	-122.0688093	33.54082792
38.12178237	-122.0686653	33.17901949
38.12178333	-122.0685203	32.80751594
38.12178263	-122.0683739	33.00607766
38.12178237	-122.0682263	32.85304474
38.12178333	-122.0680825	33.76931974
38.12178263	-122.0679425	41.6670207
38.12178237	-122.0678011	30.35816438
38.12178333	-122.0676606	29.66413799
38.12178404	-122.0675218	32.31153981
38.12178641	-122.067383	30.6701817
38.12178974	-122.0672473	31.08962029
38.12179307	-122.0671113	32.11928056
38.121795	-122.0669742	32.64834567
38.1217957	-122.0668342	33.01248436
38.12179807	-122.0666949	32.76248285
38.1218007	-122.0665545	32.34541371
38.12180237	-122.0664105	32.57215803
38.12180404	-122.0662634	32.95771627
38.12180781	-122.0661127	32.90481402
38.12181378	-122.065961	33.10315677
38.12182018	-122.0658101	33.39249363
38.12182781	-122.0656594	33.55129174
38.12183448	-122.0655049	33.71009609
38.12184185	-122.065348	33.86974558
38.12184948	-122.0651916	33.73101425
38.12185825	-122.0650354	33.64358463
38.12186992	-122.064882	33.79338964
38.12188158	-122.0647273	33.83246664
38.12189395	-122.06457	33.5593987
38.12190658	-122.0644123	33.23681603
38.12192035	-122.0642571	33.28373017
38.12193702	-122.0641024	32.95219872
38.12195439	-122.0639464	32.49389868
38.12197342	-122.0637907	32.25250038
38.12199552	-122.0636348	31.92175102
38.12202122	-122.0634805	31.40369935
38.12205069	-122.0633271	30.82076416
38.12208683	-122.0631738	32.34885884
38.12212753	-122.0630212	38.72514549
38.12216989	-122.0628716	28.60247064
38.12221603	-122.0627236	32.9344617
38.12226743	-122.062575	30.11752954
38.12232076	-122.0624304	29.59638797
38.12237549	-122.0622888	30.90904548
38.12243495	-122.0621471	30.92987259
38.12249688	-122.0620076	31.6229516
38.12255898	-122.0618709	30.97844418
38.12262467	-122.061735	30.45063998
38.12269064	-122.0616014	29.95245233
38.12275633	-122.0614711	29.6935241
38.12282439	-122.0613414	29.2128666
38.12289509	-122.061209	28.79256685
38.12296535	-122.0610778	28.71974951
38.12303438	-122.0609481	29.54882429
38.12310508	-122.0608192	30.58199426
38.12317744	-122.0606949	23.53345913
38.12325077	-122.0605709	23.82723402
38.12332549	-122.0604466	23.93064058
38.12340146	-122.0603247	25.33424445
38.12347715	-122.0602033	27.82474342
38.12355381	-122.06008	28.56269739
38.12362977	-122.059958	28.6836928
38.12370547	-122.059838	28.26427235
38.12378353	-122.0597173	28.12612328
38.12386282	-122.0595957	27.96993655
38.12394115	-122.0594733	27.87989978
38.12401808	-122.0593507	27.80949388
38.12409447	-122.0592283	27.65110057
38.12417141	-122.0591064	27.4319858
38.1242457	-122.0589857	27.1451044
38.12431973	-122.0588634	27.07297165
38.12439473	-122.0587393	27.28611573
38.12446902	-122.0586151	27.6732593
38.12454235	-122.058491	27.1903082
38.12461568	-122.0583667	26.50142559
38.12468901	-122.0582441	26.1960695
38.12476234	-122.0581231	26.43038273
38.12483567	-122.0580032	26.51379544
38.12490899	-122.0578818	26.45515858
38.12498232	-122.0577584	26.63527774
38.12505495	-122.0576365	26.82555059
38.12512731	-122.0575158	26.81895362
38.12520064	-122.0573928	26.90630005
38.12527397	-122.0572685	27.19062799
38.1253473	-122.0571451	27.47720703
38.12542063	-122.0570218	27.38624203
38.12549396	-122.0568992	27.32385386
38.12556728	-122.0567803	27.39065508
38.12564131	-122.0566625	27.82034053
38.1257163	-122.0565416	27.91765241
38.1257906	-122.0564216	27.89347172
38.12586393	-122.0563023	27.92312081
38.12593726	-122.0561854	28.16611422
38.1260085	-122.0560704	28.01553256
38.12607683	-122.0559582	27.64712696
38.12614377	-122.0558526	27.26644206
38.12620668	-122.055753	27.27494375
38.1262632	-122.0556585	26.88121056
38.12631348	-122.055573	26.62306119
38.12635903	-122.0555006	26.41044629
38.12639861	-122.0554381	26.12506723
38.1264318	-122.0553835	25.83470474
38.12645875	-122.0553381	25.57687365
38.12647958	-122.0553049	25.41284786
38.12649389	-122.0552793	25.40853422
38.12650583	-122.055259	25.04860321
38.12651583	-122.05524	24.50423458
38.12652444	-122.05522	24.29336033
38.1265318	-122.0551979	24.65124289
38.12653944	-122.0551729	24.93882701
38.1265468	-122.0551486	25.03317117
38.12655583	-122.0551274	25.07
38.12656513	-122.0551125	25.00878543
38.12657416	-122.0551018	24.81859898
38.12658416	-122.0550929	24.79226469
38.12659485	-122.0550865	24.89891696
38.12660513	-122.0550796	24.84950728
38.12661277	-122.0550767	24.59364859
38.12662013	-122.0550753	24.7013288
38.12662708	-122.055074	24.99752349
38.12663277	-122.055075	25.32156066
38.12663944	-122.055075	25.41050985
38.12664541	-122.0550743	25.37958604
38.1266511	-122.0550719	25.35689832
38.12665846	-122.0550693	25.09089157
38.12666541	-122.0550683	24.86728882
38.1266711	-122.0550683	24.97259798
38.12667707	-122.0550683	25.54623921
38.12668207	-122.0550683	26.1558326
38.12668707	-122.0550676	26.68629582
38.12669138	-122.0550674	26.94826651
38.12669541	-122.0550683	27.37425946
38.12669972	-122.0550683	27.56814826
38.12670305	-122.0550683	27.60103641
38.12670638	-122.055069	27.45407645
38.12670971	-122.05507	27.57687183
38.12671236	-122.05507	27.86114207
38.12671471	-122.0550707	27.63787813
38.12671736	-122.0550717	27.3209509
38.12671902	-122.0550717	27.35454117
38.12672069	-122.0550717	27.55000423
38.12672236	-122.0550717	27.64579544
38.12672402	-122.0550717	27.34952309
38.126725	-122.0550717	26.81566672
38.12672569	-122.0550717	26.30873788
38.12672736	-122.0550717	26.09709684
38.12672902	-122.055071	26.03626167
38.12673	-122.05507	26.21022793
38.12673069	-122.0550693	26.26009407
38.12673236	-122.0550676	25.97484107
38.12673333	-122.055066	25.51915476
38.12673333	-122.0550643	25.18335036
38.12673402	-122.0550626	25.02
38.126735	-122.055061	25.06831546
38.126735	-122.0550586	25.17970418
38.126735	-122.055056	25.2
38.126735	-122.0550536	25.06951906
38.126735	-122.0550503	24.89827164
38.12673431	-122.0550476	25.23815138
38.12673333	-122.0550453	25.50348492
38.12673265	-122.055042	25.4467837
38.12673098	-122.0550386	25.32007252
38.12672931	-122.0550353	25.12656091
38.12672765	-122.055032	25.17751624
38.12672598	-122.0550286	25.56844659
38.12672431	-122.0550253	25.98831687
38.12672265	-122.055022	26.42090245
38.12672029	-122.0550186	26.98990009
38.12671765	-122.0550153	27.27712948
38.12671598	-122.0550126	27.4888536
38.12671363	-122.0550103	27.90942338
38.12671098	-122.055007	28.03573249
38.12670931	-122.0550036	27.92387078
38.12670765	-122.0550003	27.8
38.12670529	-122.054997	27.7824611
38.12670265	-122.0549936	27.83099169
38.12670029	-122.0549896	28.05423659
38.12669696	-122.0549853	28.34614161
38.12669363	-122.054982	28.57300206
38.12669029	-122.0549779	28.38775273
38.12668628	-122.0549736	28.16461701
38.12668196	-122.0549703	27.98675963
38.12667794	-122.054967	27.81234205
38.12667363	-122.0549636	27.59643209
38.1266703	-122.0549603	27.42524933
38.12666628	-122.0549576	27.19415748
38.12666128	-122.0549553	27.06898565
38.12665696	-122.054952	27.06842574
38.12665295	-122.0549486	27.11479498
38.12664863	-122.0549453	27.14
38.12664461	-122.0549426	27.28531561
38.12663961	-122.0549403	27.51878078
38.12663461	-122.054937	27.40616659
38.12662961	-122.0549336	27.27260221
38.1266253	-122.054931	27.38183391
38.12662128	-122.0549286	27.46205671
38.12661628	-122.054926	27.34287959
38.12661197	-122.0549243	27.25382162
38.12660795	-122.054922	27.09508113
38.12660295	-122.0549193	26.73762593
38.12659795	-122.0549176	26.67497759
38.12659295	-122.0549153	27.03094425
38.12658863	-122.0549126	27.37222017
38.12658462	-122.054911	27.35609649
38.12657962	-122.0549093	27.33041396
38.1265753	-122.054907	27.01305122
38.12657128	-122.0549043	26.39644186
38.12656697	-122.054902	25.84896772
38.12656295	-122.0548993	25.22141008
38.12655863	-122.054897	24.8123916
38.12655462	-122.0548936	24.64200181
38.1265503	-122.0548903	24.60993604
38.12654629	-122.054887	24.7571611
38.12654197	-122.0548843	25.07252113
38.12653795	-122.054882	25.08919474
38.12653364	-122.0548786	24.92271975
38.1265303	-122.0548753	24.65900378
38.12652697	-122.0548727	24.42362129
38.12652432	-122.0548703	24.37945863
38.12652197	-122.054867	24.25107267
38.12651864	-122.0548636	24.18444206
38.1265153	-122.0548603	24.52235897
38.12651265	-122.054857	24.94991016
38.1265103	-122.0548536	25.32388186
38.12650697	-122.0548503	25.81760639
38.12650364	-122.054847	26.14668641
38.12650099	-122.0548436	26.22517309
38.12649932	-122.0548403	26.10345843
38.12649697	-122.054837	25.989063
38.12649432	-122.0548336	25.95406678
38.12649197	-122.0548303	26.03417636
38.12648932	-122.054827	26.1914267
38.12648765	-122.054823	26.44748351
38.12648531	-122.0548186	30.49761263
38.12648265	-122.0548153	31.44451035
38.12648099	-122.054812	24.58883698
38.12647932	-122.054808	25.93564466
38.12647765	-122.0548036	29.05026852
38.12647599	-122.0548003	26.62820698
38.12647432	-122.054797	25.72637256
38.12647265	-122.0547936	27.17783955
38.12647099	-122.0547896	27.90864441
38.12646932	-122.0547853	27.65505706
38.12646765	-122.054782	26.92628645
38.12646599	-122.0547786	26.25559692
38.12646432	-122.0547746	25.81912615
38.12646265	-122.0547703	25.84512978
38.12646099	-122.054767	26.05099179
38.12645932	-122.054763	25.8366989
38.12645833	-122.0547586	25.544686
38.12645766	-122.0547553	25.57181175
38.12645599	-122.0547513	25.56970872
38.12645432	-122.054747	25.37226933
38.12645333	-122.0547436	25.17910822
38.12645266	-122.0547396	24.67822592
38.12645167	-122.0547353	24.01778889
38.12645099	-122.0547313	23.68671431
38.12645	-122.054727	23.67817294
38.12645	-122.0547236	23.90566424
38.12644932	-122.0547203	24.12001813
38.12644833	-122.0547163	24.10168908
38.12644833	-122.0547113	23.77402216
38.12644766	-122.054707	23.71835071
38.12644667	-122.0547036	24.0952863
38.12644667	-122.0547003	24.10950174
38.12644667	-122.054697	23.77275742
38.12644599	-122.0546936	23.5528397
38.126445	-122.0546896	23.6524199
38.126445	-122.0546853	23.86353457
38.126445	-122.054682	23.96726092
38.126445	-122.054678	24.01590975
38.12644432	-122.0546736	24.06730634
38.12644333	-122.0546703	24.08701053
38.12644333	-122.054667	23.98598741
38.12644333	-122.0546636	23.99385375
38.12644333	-122.0546603	24.07420366
38.12644333	-122.054657	24.18349902
38.12644266	-122.054653	24.1666429
38.12644167	-122.0546486	24.07985446
38.12644167	-122.0546453	24.06035504
38.12644167	-122.054642	24.1489086
38.12644099	-122.0546387	24.31968122
38.12644	-122.0546346	24.23549086
38.12644	-122.0546303	24.16993725
38.12644	-122.054627	24.39528257
38.12643933	-122.0546237	24.72579846
38.12643833	-122.0546196	24.86474513
38.12643833	-122.0546153	24.71384751
38.12643833	-122.054612	24.66076447
38.12643833	-122.0546087	29.88371929
38.12643833	-122.0546053	30.9699295
38.12643833	-122.054602	26.8275664
38.12643833	-122.0545987	24.85238193
38.12643766	-122.0545953	24.71643028
38.12643667	-122.054592	26.02912645
38.12643667	-122.0545887	25.88133755
38.12643667	-122.0545853	25.5837761
38.12643599	-122.054582	25.39444055
38.126435	-122.0545787	25.58800725
38.126435	-122.0545753	25.72786221
38.126435	-122.054572	25.47090094
38.126435	-122.0545687	25.1804196
38.126435	-122.0545653	25.13203817
38.12643433	-122.054562	25.21741532
38.12643333	-122.0545587	25.24943587
38.12643333	-122.0545553	25.1658607
38.12643333	-122.054552	25.02566893
38.12643333	-122.0545487	24.98129184
38.12643266	-122.0545453	25.05336657
38.12643167	-122.054542	25.07859858
38.12643167	-122.0545387	24.88835353
38.12643167	-122.0545353	24.78839885
38.12643167	-122.054532	24.9432162
38.12643167	-122.0545287	24.87244669
38.12643167	-122.0545253	24.58911789
38.12643167	-122.054522	24.75247651
38.12643167	-122.0545187	25.2350627
38.12643167	-122.0545153	25.59832653
38.126431	-122.054512	25.72452687
38.12643	-122.0545087	25.63221071
38.12643	-122.0545053	25.71951241
38.12642933	-122.0545027	25.98233902
38.12642833	-122.0545003	26.33322425
38.12642833	-122.054497	26.53554142
38.12642766	-122.0544943	26.6844331
38.12642667	-122.054492	27.01717994
38.12642667	-122.0544887	27.16767034
38.126426	-122.0544853	27.27870826
38.126425	-122.0544827	27.6773146
38.126425	-122.0544803	27.89313008
38.126425	-122.054477	27.71652687
38.12642433	-122.0544743	27.48263965
38.12642333	-122.054472	27.19042464
38.12642333	-122.0544687	26.97322103
38.12642333	-122.0544653	26.95845747
38.12642266	-122.054462	26.87160135
38.12642167	-122.0544587	26.72137453
38.12642167	-122.0544553	26.29738833
38.126421	-122.0544527	25.84187138
38.12642	-122.0544503	25.51992718
38.12641933	-122.054447	25.31649282
38.12641833	-122.0544437	25.10796183
38.12641833	-122.0544403	27.55389827
38.12641767	-122.0544377	29.1541676
38.12641667	-122.0544353	25.07691605
38.126416	-122.054432	23.6744753
38.126415	-122.0544287	24.78296057
38.126415	-122.0544253	25.07541371
38.12641433	-122.054422	24.87880566
38.12641333	-122.0544193	24.44542348
38.12641267	-122.054417	24.45183895
38.12641167	-122.0544137	24.52038223
38.126411	-122.0544103	24.32188246
38.12641	-122.054407	23.89055587
38.12640933	-122.0544037	23.47124087
38.12640833	-122.0544003	23.35989072
38.12640767	-122.0543977	23.48785315
38.12640667	-122.0543953	23.45790754
38.126406	-122.054392	23.52242101
38.126405	-122.0543893	23.71859103
38.12640433	-122.054387	23.79
38.12640333	-122.0543843	23.82030065
38.12640333	-122.054382	24.08294909
38.12640267	-122.0543787	24.4591473
38.12640167	-122.054376	24.69151533
38.126401	-122.0543737	24.8111472
38.1264	-122.0543703	24.8867699
38.12639933	-122.0543663	25.10040248
38.12639767	-122.0543607	25.33079991
38.12639667	-122.0543553	25.56039946
38.12639667	-122.0543527	25.62290316
38.126396	-122.054351	25.63717903
38.12639433	-122.0543487	25.63515919
38.12639267	-122.054346	25.40839079
38.12639167	-122.054343	25.20515002
38.126391	-122.0543393	25.07248467
38.12639	-122.054337	24.73181951
38.12639	-122.0543337	24.15818301
38.12638934	-122.0543297	32.35769059
38.12638833	-122.0543253	30.38113441
38.12638701	-122.0543207	28.29428645
38.126385	-122.0543153	29.96930443
38.126385	-122.054312	31.67896268
38.12638434	-122.054308	30.346587
38.12638333	-122.0543043	28.95427668
38.12638333	-122.054302	28.94942741
38.12638267	-122.0542987	28.67353528
38.12638034	-122.054296	28.16925165
38.126379	-122.054293	28.19571406
38.12637934	-122.0542887	25.98434335
38.126379	-122.054286	29.24492501
38.12637934	-122.0542837	28.11057834
38.12637833	-122.0542803	25.71507811
38.12637701	-122.054277	26.13968525
38.126375	-122.0542737	24.92098162
38.12637367	-122.0542697	23.5319716
38.126371	-122.0542653	23.66495342
38.12637132	-122.0542653	23.81793413
38.12637267	-122.0542677	23.55022007
38.12637167	-122.0542647	23.32474019
38.126371	-122.054261	23.42821846
38.12637	-122.0542587	23.6090905
38.12637	-122.0542547	23.88507086
38.12637	-122.0542497	24.07959994
38.12637	-122.0542453	24.10670608
38.12636868	-122.0542413	23.94014745
38.12636667	-122.0542383	23.77323513
38.12636733	-122.0542377	23.56280455
38.12636701	-122.0542353	23.31916362
38.12636368	-122.0542314	23.45488362
38.12636034	-122.0542257	23.6205593
38.12635767	-122.0542203	23.55560487
38.12635601	-122.0542164	23.65863434
38.12635434	-122.0542127	23.95340354
38.12635201	-122.0542097	24.32455265
38.12634868	-122.054204	24.51797099
38.12634601	-122.0541993	24.50232512
